Date,Open,High,Low,Close,Adj Close,Volume,SMA 5.0,SMA 10.0,SMA 20.0,SMA 30.0,SMA 50.0,SMA 100.0,SMA 200.0,EMA 5.0,EMA 12.0,EMA 26.0,EMA 30.0,EMA 50.0,EMA 100.0,EMA 200.0,RSI 7.0,RSI 14.0,RSI 28.0,MACD 265,MACD Signal 5265,MACD Signal 9265,MACD 2612,MACD Signal 52612,MACD Signal 92612,MACD 355,MACD Signal 5355,MACD Signal 9355,MACD 3512,MACD Signal 53512,MACD Signal 93512,SO 7,%D 3-7,SO 14,%D 3-14,SO 28,%D 3-28
2020-05-05,8912.83203125,9062.4150390625,8856.8271484375,9003.0703125,9003.0703125,43148462663,8933.31,8540.87,7852.24,7576.78,7044.79,8016.39,8018.68,8857.14,8441.83,7903.93,7818.64,7645.84,7741.31,7965.6,81.84,73.85,62.4,953.21,918.24,804.84,537.9,482.14,409.59,1114.57,1046.65,899.94,699.26,610.55,504.69,73.55,70.61,82.99,80.63,84.83,82.57
2020-05-06,9007.44140625,9411.4677734375,8966.7060546875,9268.76171875,9268.76171875,49371886931,9014.11,8699.76,7983.57,7659.37,7129.88,8023.1,8025.16,8994.35,8569.05,8005.03,7912.19,7709.48,7771.56,7978.57,85.77,76.5,64.13,989.32,941.94,841.74,564.02,509.44,440.47,1166.99,1086.77,953.35,741.69,654.27,552.09,81.06,74.58,92.71,85.15,94.04,86.86
2020-05-07,9261.8955078125,9992.6640625,9138.322265625,9951.5185546875,9951.5185546875,61112700562,9206.69,8915.35,8125.31,7748.69,7224.4,8033.52,8034.98,9313.4,8781.74,8149.22,8043.76,7797.41,7814.72,7998.2,91.36,81.65,68.06,1164.18,1016.02,906.22,632.52,550.46,478.88,1368.04,1180.52,1036.29,836.38,714.97,608.95,96.95,83.85,98.39,91.36,98.8,92.56
2020-05-08,9936.162109375,9996.7431640625,9767.1728515625,9842.666015625,9842.666015625,51780748042,9395.73,9118.91,8254.56,7837.57,7316.48,8038.36,8043.08,9489.83,8944.96,8274.66,8159.82,7877.61,7854.88,8016.55,85.14,78.69,66.85,1215.17,1082.4,968.01,670.3,590.41,517.17,1439.06,1266.7,1116.84,894.19,774.71,666.0,88.6,88.87,93.78,94.96,95.52,96.12
2020-05-09,9840.90625,9913.86328125,9580.64453125,9593.896484375,9593.896484375,46566121841,9531.98,9198.2,8374.78,7912.89,7384.54,8041.13,8049.83,9524.52,9044.8,8372.38,8252.34,7944.92,7889.32,8032.25,72.05,72.24,64.15,1152.14,1105.65,1004.84,672.42,617.75,548.22,1388.02,1307.14,1171.08,908.3,819.24,714.46,70.2,85.25,83.46,91.88,88.29,94.2
2020-05-10,9591.1689453125,9595.5810546875,8395.107421875,8756.4306640625,8756.4306640625,63325279337,9482.66,9207.98,8468.5,7961.37,7435.69,8033.61,8053.22,9268.49,9000.43,8400.83,8284.86,7976.74,7906.49,8039.45,44.93,55.7,56.22,867.66,1026.32,977.4,599.6,611.7,558.49,1097.55,1237.28,1156.37,829.49,822.66,737.46,22.56,60.45,46.48,74.57,63.96,82.59
2020-05-11,8755.53515625,9033.470703125,8374.3232421875,8601.7958984375,8601.7958984375,57119858802,9349.26,9181.69,8554.58,8019.25,7484.02,8026.12,8058.66,9046.26,8939.1,8415.71,8305.31,8001.25,7920.26,8045.05,41.56,53.27,54.92,630.55,894.4,908.03,523.39,582.26,551.47,851.38,1108.65,1095.37,744.22,796.51,738.81,14.02,35.59,38.44,56.13,59.46,70.57
2020-05-12,8610.3857421875,8949.8984375,8569.6435546875,8804.4775390625,8804.4775390625,42142717533,9119.86,9163.27,8638.94,8084.09,7543.51,8020.24,8065.21,8965.67,8918.39,8444.51,8337.51,8032.75,7937.77,8052.6,47.57,55.98,56.29,521.16,769.98,830.66,473.88,546.13,535.95,736.93,984.74,1023.69,689.65,760.89,728.98,26.51,21.03,46.07,43.66,65.35,62.92
2020-05-13,8805.3876953125,9317.87890625,8805.3876953125,9269.9873046875,9269.9873046875,45558144023,9005.32,9200.53,8730.95,8160.73,7600.58,8019.49,8068.26,9067.11,8972.48,8505.66,8397.67,8081.27,7964.15,8064.72,58.9,61.49,59.25,561.45,700.47,776.82,466.82,519.7,522.13,780.52,916.67,975.05,685.89,735.89,720.36,55.21,31.91,55.21,46.57,78.88,67.9
2020-05-14,9271.3291015625,9793.2685546875,9255.03515625,9733.7216796875,9733.7216796875,56426907637,9033.28,9282.63,8840.09,8257.01,7660.56,8023.9,8070.7,9289.31,9089.6,8596.63,8483.87,8146.07,7999.19,8081.32,67.15,66.06,61.91,692.68,697.88,759.99,492.97,510.79,516.3,922.32,918.55,964.51,722.61,731.46,720.81,83.79,55.17,83.79,61.69,92.36,78.86
2020-05-15,9734.291015625,9755.828125,9261.3984375,9328.197265625,9328.197265625,48158802327,9147.64,9315.15,8928.01,8339.87,7713.5,8025.37,8069.58,9302.27,9126.31,8650.82,8538.34,8192.43,8025.5,8093.73,55.74,59.43,58.45,651.45,682.4,738.28,475.49,499.02,508.13,881.88,906.33,947.98,705.92,722.95,717.83,61.96,66.99,58.79,65.93,78.86,83.37
2020-05-16,9333.240234375,9564.205078125,9260.6943359375,9377.013671875,9377.013671875,36164766408,9302.68,9325.97,9012.86,8431.04,7766.71,8023.0,8070.19,9327.19,9164.88,8704.61,8592.45,8238.89,8052.27,8106.5,56.77,59.95,58.74,622.58,662.46,715.14,460.27,486.1,498.56,853.66,888.77,929.12,691.35,712.42,712.54,70.66,72.14,61.8,68.13,80.4,83.87
2020-05-17,9374.9296875,9823.001953125,9349.5458984375,9670.7392578125,9670.7392578125,40084250663,9475.93,9297.89,9106.62,8516.17,7830.73,8022.41,8071.4,9441.7,9242.7,8776.17,8662.02,8295.04,8084.32,8122.06,62.85,63.02,60.45,665.53,663.48,705.22,466.53,479.58,492.16,901.66,893.07,923.63,702.66,709.16,710.56,89.49,74.04,79.91,66.83,89.69,82.98
2020-05-18,9675.6953125,9906.0302734375,9570.359375,9726.5751953125,9726.5751953125,41827139896,9567.25,9286.28,9202.6,8598.47,7900.42,8021.72,8074.01,9536.66,9317.14,8846.57,8730.7,8351.18,8116.84,8138.03,63.97,63.6,60.77,690.09,672.35,702.19,470.57,476.58,487.84,930.7,905.61,925.04,711.18,709.84,710.69,86.57,82.24,83.35,75.02,91.46,87.18
2020-05-19,9727.0634765625,9836.0478515625,9539.6240234375,9729.0380859375,9729.0380859375,39254288955,9566.31,9299.8,9249.0,8683.12,7976.56,8020.36,8076.65,9600.79,9380.51,8911.94,8795.11,8405.21,8148.76,8153.86,64.03,63.62,60.78,688.85,677.85,699.52,468.57,473.91,483.98,932.43,914.55,926.52,712.15,710.61,710.98,83.92,86.66,83.5,82.25,91.44,90.86
2020-05-20,9725.3291015625,9804.7939453125,9447.201171875,9522.9814453125,9522.9814453125,36546239703,9605.27,9376.45,9292.22,8771.15,8038.42,8014.42,8077.96,9574.85,9402.43,8957.2,8842.07,8449.04,8175.97,8167.48,55.6,59.67,58.89,617.65,657.78,683.15,445.23,464.35,476.23,859.01,896.04,913.02,686.59,702.6,706.1,41.16,70.55,70.8,79.22,83.75,88.88
2020-05-21,9522.740234375,9555.2421875,8869.9306640625,9081.76171875,9081.76171875,39326160532,9546.22,9424.45,9303.07,8844.53,8091.29,8006.67,8076.75,9410.49,9353.1,8966.43,8857.53,8473.86,8193.91,8176.58,41.83,52.19,55.08,444.06,586.54,635.33,386.67,438.46,458.32,674.33,822.13,865.28,616.94,674.05,688.27,20.44,48.51,43.6,65.97,64.29,79.83
2020-05-22,9080.3349609375,9232.9365234375,9008.638671875,9182.5771484375,9182.5771484375,29810773699,9448.59,9462.26,9312.77,8913.38,8142.8,7996.42,8076.49,9334.52,9326.86,8982.44,8878.5,8501.65,8213.49,8186.59,45.43,53.62,55.75,352.08,508.39,578.68,344.42,407.11,435.54,573.55,739.27,806.93,565.89,638.0,663.79,30.18,30.59,52.5,55.63,67.11,71.72
2020-05-23,9185.0625,9302.501953125,9118.1083984375,9209.287109375,9209.287109375,27727866812,9345.13,9456.19,9328.36,8972.7,8191.11,7985.25,8075.47,9292.78,9308.78,8999.25,8899.84,8529.4,8233.21,8196.77,46.46,54.02,55.94,293.53,436.77,521.65,309.53,374.58,410.34,506.91,661.82,746.93,522.91,599.63,635.62,32.75,27.79,54.51,50.2,67.67,66.36
2020-05-24,9212.283203125,9288.404296875,8787.2509765625,8790.3681640625,8790.3681640625,32518803300,9157.4,9361.85,9322.24,9014.01,8232.25,7971.01,8072.71,9125.31,9229.02,8983.77,8892.78,8539.63,8244.24,8202.67,34.58,47.26,52.41,141.54,338.36,445.63,245.25,331.47,377.32,339.19,554.28,665.38,442.9,547.39,597.07,0.28,21.07,27.16,44.72,47.94,60.91
2020-05-25,8786.107421875,8951.005859375,8719.66796875,8906.9345703125,8906.9345703125,31288157264,9034.19,9319.73,9317.44,9058.58,8273.04,7956.96,8070.44,9052.51,9179.47,8978.08,8893.69,8554.04,8257.36,8209.68,39.59,49.17,53.26,74.43,250.38,371.39,201.39,288.11,342.13,259.68,456.08,584.24,386.64,493.81,554.99,16.77,16.6,25.24,35.64,51.9,55.84
2020-05-26,8909.5859375,8991.9677734375,8757.2939453125,8835.052734375,8835.052734375,29584186947,8984.84,9265.53,9295.75,9097.09,8313.92,7946.41,8068.28,8980.03,9126.48,8967.49,8889.91,8565.06,8268.8,8215.9,37.52,48.01,52.66,12.54,171.1,299.62,158.99,245.07,305.51,184.85,365.67,504.36,331.3,439.64,510.25,10.63,9.23,9.73,20.71,47.45,49.1
2020-05-27,8837.380859375,9203.3203125,8834.1572265625,9181.017578125,9181.017578125,32740536902,8984.53,9216.56,9257.23,9143.27,8352.11,7938.88,8070.16,9047.02,9134.87,8983.3,8908.69,8589.21,8286.86,8225.51,51.7,53.64,55.19,63.72,135.31,252.44,151.57,213.9,274.72,230.41,320.58,449.57,318.26,399.18,471.85,55.21,27.54,38.89,24.62,49.72,49.69
2020-05-28,9184.9453125,9546.3193359375,9148.45703125,9525.7509765625,9525.7509765625,34367073114,9047.82,9196.48,9241.38,9200.56,8399.09,7937.24,8073.72,9206.6,9195.01,9023.48,8948.5,8625.94,8311.4,8238.44,61.78,58.47,57.53,183.12,151.25,238.58,171.53,199.78,254.08,350.59,330.58,429.78,339.0,379.12,445.28,97.51,54.45,67.95,38.86,70.97,56.05
2020-05-29,9528.35546875,9573.6669921875,9379.3388671875,9439.1240234375,9439.1240234375,32896642044,9177.57,9167.49,9233.64,9221.83,8441.19,7930.21,8075.64,9284.11,9232.56,9054.27,8980.15,8657.83,8333.73,8250.39,58.22,56.87,56.76,229.84,177.44,236.83,178.29,192.62,238.92,395.7,352.29,422.96,344.15,367.46,425.05,84.24,78.99,60.64,55.83,65.63,62.11
2020-05-30,9438.9140625,9704.0302734375,9366.7294921875,9700.4140625,9700.4140625,32722975141,9336.27,9185.23,9280.84,9256.56,8489.16,7930.88,8080.35,9422.87,9304.54,9102.13,9026.62,8698.72,8360.79,8264.82,65.26,60.39,58.5,320.74,225.21,253.61,202.41,195.88,231.62,489.35,397.98,436.24,371.02,368.65,414.25,99.63,93.79,82.67,70.42,81.74,72.78
2020-05-31,9700.10546875,9700.34375,9432.296875,9461.05859375,9461.05859375,27773290299,9461.47,9223.16,9323.8,9276.43,8541.07,7929.4,8083.58,9435.6,9328.62,9128.72,9054.65,8728.61,8382.58,8276.72,55.3,55.89,56.34,306.88,252.43,264.26,199.9,197.22,225.28,472.77,422.91,443.54,365.79,367.7,404.56,75.32,86.4,62.49,68.6,66.98,71.45
2020-06-01,9463.60546875,10199.5654296875,9450.8994140625,10167.2685546875,10167.2685546875,35198901068,9658.72,9321.63,9391.94,9315.72,8607.23,7934.21,8090.37,9679.49,9457.64,9205.65,9126.43,8785.03,8417.92,8295.53,70.7,64.34,60.77,473.84,326.24,306.18,251.99,215.48,230.62,649.75,498.52,484.79,427.9,387.76,409.23,97.76,90.9,97.82,80.99,98.23,82.32
2020-06-02,10162.9736328125,10182.3408203125,9460.5712890625,9529.8037109375,9529.8037109375,39137252109,9659.53,9353.68,9404.93,9336.8,8658.41,7932.88,8094.48,9629.59,9468.74,9229.66,9152.46,8814.24,8439.94,8307.81,51.88,54.24,55.5,399.93,350.8,324.93,239.08,223.34,232.31,572.07,523.04,502.24,411.22,395.58,409.62,50.95,74.68,54.74,71.68,63.31,76.17
2020-06-03,9533.7607421875,9682.859375,9471.8466796875,9656.7177734375,9656.7177734375,25007459262,9703.05,9440.31,9401.08,9361.6,8714.64,7930.2,8100.3,9638.64,9497.66,9261.3,9184.99,8847.27,8464.03,8321.24,54.68,55.73,56.28,377.34,359.65,335.41,236.36,227.68,233.12,547.83,531.3,511.36,406.85,399.34,409.07,48.35,65.69,63.32,71.96,70.26,77.27
2020-06-04,9655.8544921875,9887.6103515625,9525.2470703125,9800.63671875,9800.63671875,25921805072,9723.1,9529.68,9424.71,9388.19,8773.81,7931.7,8106.55,9692.64,9544.27,9301.25,9224.71,8884.66,8490.5,8335.96,57.92,57.42,57.17,391.39,370.23,346.61,243.02,232.8,235.1,562.4,541.67,521.57,414.03,404.24,410.06,52.1,50.47,73.04,63.7,78.14,70.57
2020-06-05,9800.2158203125,9869.2373046875,9663.216796875,9665.533203125,9665.533203125,23509628646,9763.99,9612.73,9439.13,9401.41,8834.27,7934.94,8111.99,9683.6,9562.93,9328.23,9253.15,8915.28,8513.77,8349.19,53.71,55.28,56.06,355.37,365.28,348.36,234.7,233.43,235.02,523.62,535.65,521.98,402.95,403.81,408.64,35.88,45.44,63.91,66.76,70.74,73.05
2020-06-06,9664.904296875,9773.431640625,9591.0244140625,9653.6796875,9653.6796875,20438419222,9661.27,9660.0,9438.28,9391.48,8885.01,7943.27,8118.71,9673.63,9576.89,9352.34,9278.99,8944.24,8536.34,8362.17,53.32,55.09,55.96,321.29,350.61,342.95,224.55,230.47,232.93,486.22,519.17,514.83,389.48,399.03,404.81,28.85,38.94,63.11,66.69,70.09,72.99
2020-06-07,9653.0029296875,9768.498046875,9458.150390625,9758.8525390625,9758.8525390625,25015250846,9707.08,9683.31,9439.89,9388.69,8935.04,7953.02,8126.48,9702.04,9604.88,9382.45,9309.95,8976.19,8560.55,8376.06,56.63,56.54,56.66,319.59,340.27,338.27,222.43,227.79,230.83,482.88,507.08,508.44,385.72,394.59,400.99,41.13,35.29,70.22,65.75,75.85,72.23
2020-06-08,9760.0634765625,9782.306640625,9675.8857421875,9771.4892578125,9771.4892578125,21486346312,9730.04,9716.55,9442.01,9394.61,8986.68,7964.01,8135.2,9725.19,9630.52,9411.27,9339.73,9007.37,8584.53,8389.95,57.06,56.73,56.75,313.92,331.49,333.4,219.25,224.94,228.51,475.35,496.5,501.82,380.68,389.96,396.93,43.27,37.75,70.32,67.88,73.74,73.23
2020-06-09,9774.3603515625,9836.369140625,9664.7197265625,9795.7001953125,9795.7001953125,23717842783,9729.05,9726.07,9455.65,9429.25,9044.95,7975.97,8145.96,9748.69,9655.93,9439.74,9369.14,9038.29,8608.51,8403.94,57.98,57.1,56.92,308.95,323.98,328.51,216.19,222.03,226.05,468.52,487.17,495.16,375.76,385.22,392.69,78.6,54.33,70.42,70.32,72.71,74.1
2020-06-10,9794.119140625,9908.896484375,9728.291015625,9870.0947265625,9870.0947265625,25706567601,9769.96,9766.98,9495.07,9471.53,9104.75,7989.05,8158.83,9789.16,9688.88,9471.62,9401.46,9070.91,8633.49,8418.53,61.0,58.28,57.45,317.54,321.83,326.32,217.26,220.44,224.29,476.22,483.52,491.37,375.94,382.13,389.34,91.39,71.09,68.65,69.8,77.74,74.73
2020-06-11,9870.078125,9938.2978515625,9263.0693359375,9321.78125,9321.78125,30247143440,9703.58,9682.43,9502.03,9488.77,9148.84,7993.57,8168.45,9633.36,9632.4,9460.52,9396.32,9080.75,8647.12,8427.51,37.73,47.84,52.5,172.84,272.17,295.62,171.88,204.25,213.81,319.93,428.99,457.08,318.97,361.08,375.27,8.69,59.56,6.27,48.45,40.69,63.71
2020-06-12,9320.6904296875,9540.4658203125,9285.8515625,9480.84375,9480.84375,22610564515,9647.98,9677.53,9515.6,9495.8,9189.86,8000.5,8180.61,9582.52,9609.08,9462.03,9401.77,9096.44,8663.63,8437.99,44.85,50.6,53.7,120.49,221.61,260.6,147.05,185.18,200.46,259.79,372.59,417.62,286.35,336.17,357.48,32.25,44.11,23.25,32.72,51.43,56.62
2020-06-13,9480.7353515625,9493.2119140625,9396.009765625,9475.27734375,9475.27734375,17564322315,9588.74,9659.39,9549.85,9487.19,9228.35,8007.7,8192.26,9546.78,9588.5,9463.01,9406.52,9111.29,8679.7,8448.31,44.64,50.5,53.65,83.77,175.66,225.23,125.49,165.29,185.46,215.57,320.25,377.21,257.29,309.88,337.45,31.43,24.12,22.66,17.39,51.06,47.73
2020-06-14,9477.5537109375,9482.2705078125,9347.59375,9386.7880859375,9386.7880859375,18991732746,9506.96,9618.0,9573.84,9489.14,9264.69,8010.78,8203.1,9493.45,9557.47,9457.36,9405.24,9122.1,8693.7,8457.65,41.1,48.83,52.86,36.09,129.14,187.4,100.11,143.56,168.39,159.15,266.55,333.6,223.17,280.97,314.59,18.32,27.33,13.21,19.71,45.08,49.19
2020-06-15,9386.03515625,9504.8603515625,8990.17578125,9450.7021484375,9450.7021484375,26699704768,9423.08,9596.52,9604.63,9491.59,9300.1,8014.06,8212.7,9479.2,9541.04,9456.87,9408.18,9134.98,8708.69,8467.53,44.79,50.11,53.38,22.33,93.54,154.39,84.17,123.76,151.55,138.44,223.85,294.57,200.28,254.08,291.73,48.57,32.77,38.63,24.83,49.4,48.51
2020-06-16,9454.2666015625,9579.4306640625,9400.4453125,9538.0244140625,9538.0244140625,21565537209,9466.33,9584.95,9622.48,9487.17,9334.95,8020.34,8223.07,9498.81,9540.58,9462.88,9416.55,9150.79,8725.12,8478.19,49.8,51.89,54.09,35.93,74.33,130.7,77.7,108.41,136.78,147.09,198.26,265.07,188.86,232.34,271.15,57.78,41.56,57.78,36.54,55.3,49.93
2020-06-17,9533.7841796875,9540.4228515625,9327.33984375,9480.2548828125,9480.2548828125,20177709879,9466.21,9557.09,9620.2,9478.96,9368.41,8034.06,8231.67,9492.62,9531.3,9464.17,9420.66,9163.71,8740.07,8488.16,46.54,50.6,53.53,28.45,59.04,110.25,67.13,94.65,122.85,133.76,176.76,238.81,172.44,212.37,251.41,51.69,52.68,51.69,49.37,51.39,52.03
2020-06-18,9481.5673828125,9482.7822265625,9328.3955078125,9411.8408203125,9411.8408203125,17770083003,9453.52,9521.13,9618.84,9468.39,9380.63,8048.94,8240.88,9465.69,9512.92,9460.29,9420.09,9173.44,8753.37,8497.35,42.68,49.06,52.85,5.4,41.16,89.28,52.63,80.64,108.8,103.89,152.47,211.83,151.12,191.95,231.35,71.56,60.34,44.47,51.31,46.77,51.15
2020-06-19,9410.2939453125,9440.8759765625,9274.2958984375,9288.0185546875,9288.0185546875,19632223107,9433.77,9470.36,9598.22,9460.55,9393.22,8062.73,8250.2,9406.47,9478.32,9447.53,9411.57,9177.93,8763.96,8505.21,36.32,46.31,51.63,-41.06,13.75,63.21,30.79,64.03,93.2,48.76,117.9,179.21,120.61,168.17,209.2,50.55,57.93,31.41,42.52,38.4,45.52
2020-06-20,9290.9599609375,9394.9716796875,9247.3798828125,9332.3408203125,9332.3408203125,17130541557,9410.09,9416.59,9591.78,9468.91,9402.57,8076.94,8260.25,9381.76,9455.86,9439.0,9406.46,9183.99,8775.21,8513.44,40.05,47.44,52.04,-57.24,-9.91,39.12,16.86,48.3,77.93,25.46,87.09,148.46,99.56,145.3,187.28,58.07,60.06,36.09,37.32,41.4,42.19
2020-06-21,9330.9267578125,9401.107421875,9300.4306640625,9303.6298828125,9303.6298828125,15324301169,9363.22,9414.77,9548.6,9472.94,9408.87,8120.26,8270.16,9355.72,9432.44,9428.97,9399.83,9188.68,8785.68,8521.31,38.35,46.75,51.74,-73.25,-31.02,16.65,3.47,33.36,63.04,2.35,58.84,119.24,79.07,123.22,165.63,53.19,53.94,33.06,33.52,39.46,39.75
2020-06-22,9300.9150390625,9655.0732421875,9296.8720703125,9648.7177734375,9648.7177734375,21104009514,9396.91,9431.56,9554.55,9487.59,9423.9,8161.11,8282.15,9453.38,9465.71,9445.25,9415.88,9206.72,8802.77,8532.53,61.34,55.2,54.94,8.13,-17.97,14.94,20.46,29.06,54.52,83.6,67.09,112.11,95.93,114.13,151.69,98.44,69.9,69.46,46.2,61.81,47.56
2020-06-23,9644.076171875,9670.541015625,9547.2470703125,9629.658203125,9629.658203125,17006433272,9440.47,9447.0,9553.19,9515.57,9438.24,8205.41,8293.05,9512.14,9490.94,9458.91,9429.68,9223.31,8819.14,8543.44,59.9,54.68,54.74,53.23,5.76,22.6,32.03,30.05,50.03,127.92,87.37,115.27,106.72,111.66,142.7,90.34,80.66,67.45,56.66,58.26,53.18
2020-06-24,9632.1494140625,9680.3671875,9278.2333984375,9313.6103515625,9313.6103515625,18961716076,9445.59,9439.68,9528.84,9529.12,9444.45,8244.62,8301.89,9445.97,9463.66,9448.15,9422.19,9226.85,8828.93,8551.11,41.2,46.86,51.39,-2.18,3.11,17.64,15.51,25.2,43.12,65.68,80.14,105.35,83.37,102.23,130.83,15.3,68.03,34.11,57.01,26.74,48.94
2020-06-25,9314.126953125,9340.1611328125,9095.32421875,9264.8134765625,9264.8134765625,18616048626,9432.09,9421.09,9508.8,9543.45,9444.37,8287.12,8310.43,9385.58,9433.06,9434.57,9412.03,9228.34,8837.56,8558.21,39.0,45.77,50.89,-48.99,-14.25,4.32,-1.51,16.3,34.2,11.7,57.33,86.62,59.18,87.88,116.5,28.97,44.87,39.79,47.12,22.71,35.9
2020-06-26,9260.9951171875,9310.5166015625,9101.73828125,9162.91796875,9162.91796875,18341465837,9403.94,9383.58,9484.27,9542.84,9428.6,8326.5,8318.42,9311.36,9391.5,9414.44,9395.96,9225.77,8844.01,8564.22,34.53,43.5,49.85,-103.08,-43.86,-17.16,-22.94,3.22,22.77,-50.8,21.28,59.14,29.34,68.37,99.07,11.55,18.61,25.03,32.98,14.28,21.24
2020-06-27,9167.82421875,9207.810546875,8998.216796875,9045.390625,9045.390625,17273093144,9283.28,9340.09,9448.59,9526.83,9412.65,8364.57,8326.65,9222.7,9338.25,9387.11,9373.35,9218.7,8848.0,8569.01,29.9,40.97,48.65,-164.41,-84.05,-46.61,-48.86,-14.14,8.44,-121.86,-26.43,22.94,-6.31,43.47,77.99,6.91,15.81,8.0,24.27,4.57,13.85
2020-06-28,9048.4609375,9197.546875,8975.525390625,9143.58203125,9143.58203125,14560870760,9186.06,9313.27,9417.2,9516.98,9403.65,8394.09,8335.97,9196.33,9308.3,9369.07,9358.52,9215.75,8853.85,8574.73,37.99,43.91,49.7,-172.74,-113.61,-71.84,-60.77,-29.68,-5.4,-137.06,-63.31,-9.06,-25.09,20.62,57.38,23.84,14.1,23.84,18.96,13.73,10.86
2020-06-29,9140.029296875,9237.5732421875,9041.8759765625,9190.8544921875,9190.8544921875,16460547078,9161.51,9303.55,9386.96,9500.0,9412.33,8424.01,8345.84,9194.5,9290.23,9355.87,9347.7,9214.78,8860.52,8580.86,41.77,45.31,50.2,-161.37,-129.53,-89.74,-65.64,-41.67,-17.45,-130.98,-85.86,-33.44,-35.25,2.0,38.85,30.55,20.43,30.55,20.8,17.84,12.05
2020-06-30,9185.5810546875,9217.8359375,9084.837890625,9137.9931640625,9137.9931640625,15735797744,9136.15,9284.12,9350.35,9489.23,9423.06,8453.54,8355.31,9175.67,9266.81,9339.73,9334.17,9211.76,8866.02,8586.4,38.7,43.98,49.62,-164.06,-141.04,-104.61,-72.92,-52.09,-28.54,-139.39,-103.71,-54.63,-48.25,-14.75,21.43,23.05,25.81,23.05,25.81,16.87,16.15
2020-07-01,9145.9853515625,9309.7548828125,9104.7353515625,9228.3251953125,9228.3251953125,15971550355,9149.23,9276.59,9345.68,9457.93,9431.53,8487.52,8365.11,9193.22,9260.89,9331.48,9327.35,9212.41,8873.19,8592.79,46.54,46.85,50.63,-138.26,-140.11,-111.34,-70.59,-58.25,-36.95,-117.02,-108.14,-67.11,-49.35,-26.29,7.28,69.33,40.98,35.87,29.82,26.26,20.32
2020-07-02,9231.1396484375,9274.962890625,9036.623046875,9123.41015625,9123.41015625,16338916796,9164.83,9224.06,9327.81,9444.38,9428.6,8514.59,8375.1,9169.95,9239.74,9316.06,9314.19,9208.92,8878.15,8598.07,39.66,44.03,49.44,-146.11,-142.11,-118.29,-76.32,-64.28,-44.83,-129.91,-115.4,-79.67,-60.12,-37.56,-6.2,44.14,45.51,20.98,26.63,15.36,19.5
2020-07-03,9124.8427734375,9202.3447265625,9058.794921875,9087.3037109375,9087.3037109375,13078970999,9153.58,9169.82,9308.41,9425.4,9415.67,8538.12,8384.78,9142.4,9216.29,9299.12,9299.55,9204.15,8882.29,8602.94,37.44,43.07,49.03,-156.72,-146.98,-125.98,-82.83,-70.46,-52.43,-145.65,-125.48,-92.87,-71.76,-48.96,-19.32,33.44,48.97,15.86,24.24,11.61,17.74
2020-07-04,9084.2333984375,9183.2958984375,9053.6298828125,9132.48828125,9132.48828125,12290528515,9141.9,9151.71,9295.69,9403.13,9411.76,8562.63,8395.78,9139.1,9203.4,9286.77,9288.77,9201.34,8887.24,8608.21,42.17,44.7,49.57,-147.67,-147.21,-130.32,-83.37,-74.76,-58.62,-140.31,-130.43,-102.36,-76.01,-57.98,-30.65,46.96,41.51,22.27,19.7,16.3,14.42
2020-07-05,9126.0908203125,9162.18359375,8977.015625,9073.9423828125,9073.9423828125,12903406143,9129.09,9132.62,9276.85,9383.41,9405.7,8586.21,8407.94,9117.38,9183.48,9271.01,9274.91,9196.35,8890.94,8612.84,37.85,42.98,48.87,-153.63,-149.35,-134.98,-87.53,-79.02,-64.4,-150.62,-137.16,-112.01,-84.52,-66.83,-41.43,29.13,36.51,13.96,17.36,10.22,12.71
2020-07-06,9072.849609375,9375.474609375,9058.6640625,9375.474609375,9375.474609375,17889263252,9158.52,9153.88,9268.73,9374.14,9399.79,8615.26,8418.44,9203.41,9213.02,9278.75,9281.4,9203.37,8900.53,8620.43,61.54,52.98,52.47,-75.34,-124.68,-123.05,-65.73,-74.59,-64.66,-70.56,-114.96,-103.72,-60.95,-64.87,-45.33,100.0,58.7,56.74,30.99,41.54,22.69
2020-07-07,9349.1611328125,9360.6171875,9201.8154296875,9252.27734375,9252.27734375,13839652595,9184.3,9174.56,9257.33,9357.25,9390.31,8645.36,8428.68,9219.7,9219.06,9276.79,9279.52,9205.29,8907.5,8626.72,52.08,49.19,50.95,-57.09,-102.15,-109.86,-57.73,-68.97,-63.28,-53.06,-94.33,-93.59,-53.7,-61.14,-47.01,69.08,66.07,39.26,36.65,28.75,26.84
2020-07-08,9253.0205078125,9450.3359375,9249.5,9428.3330078125,9428.3330078125,19702359883,9252.5,9203.04,9258.15,9345.81,9384.29,8680.43,8439.73,9289.24,9251.25,9288.01,9289.12,9214.04,8917.81,8634.69,61.86,54.23,52.97,1.23,-67.69,-87.64,-36.76,-58.23,-57.97,7.84,-60.27,-73.3,-30.15,-50.81,-43.63,95.35,88.14,95.36,63.79,47.03,39.11
2020-07-09,9427.994140625,9431.37890625,9234.9990234375,9277.9677734375,9277.9677734375,18000702524,9281.6,9211.75,9257.65,9328.55,9379.39,8708.91,8450.17,9285.49,9255.36,9287.27,9288.4,9216.54,8924.94,8641.09,51.4,49.7,51.11,-1.78,-45.72,-70.47,-31.91,-49.46,-52.76,4.28,-38.75,-57.79,-25.85,-42.49,-40.08,63.58,76.0,63.7,66.11,42.91,39.56
