Datetime,Open,High,Low,Close,Adj Close,Volume,SMA 5.0,SMA 10.0,SMA 20.0,SMA 30.0,SMA 50.0,SMA 100.0,SMA 200.0,EMA 5.0,EMA 12.0,EMA 26.0,EMA 30.0,EMA 50.0,EMA 100.0,EMA 200.0,RSI 7.0,RSI 14.0,RSI 28.0,MACD 265,MACD Signal 5265,MACD Signal 9265,MACD 2612,MACD Signal 52612,MACD Signal 92612,MACD 355,MACD Signal 5355,MACD Signal 9355,MACD 3512,MACD Signal 53512,MACD Signal 93512,SO 7,%D 3-7,SO 14,%D 3-14,SO 28,%D 3-28
2021-03-24 20:30:00,54154.7265625,54154.7265625,53880.359375,53880.359375,53880.359375,215605248,54326.97,54650.85,55077.95,55436.06,55761.39,56287.21,55962.53,54290.54,54674.9,55144.93,55239.85,55577.0,55903.87,55885.18,13.2,14.9,19.74,-854.39,-734.04,-663.74,-470.03,-413.14,-374.0,-1052.37,-909.59,-822.53,-668.01,-588.69,-532.8,0.0,7.4,0.0,4.6,0.0,2.71
2021-03-24 20:35:00,53882.90625,53882.90625,53682.25,53705.8671875,53705.8671875,268480512,54146.55,54516.57,54977.31,55343.12,55713.48,56253.18,55958.26,54095.65,54525.82,55038.33,55140.89,55503.62,55860.34,55863.49,11.45,13.61,18.62,-942.68,-803.59,-719.53,-512.51,-446.26,-401.71,-1156.31,-991.83,-889.29,-726.14,-634.51,-571.47,1.98,0.66,1.32,0.44,0.89,0.3
2021-03-24 20:40:00,53794.5625,53894.90234375,53794.5625,53894.90234375,53894.90234375,405008384,54046.84,54388.37,54888.53,55260.04,55668.87,56222.21,55954.71,54028.73,54428.75,54953.64,55060.5,55440.54,55821.42,55843.9,24.18,21.55,23.5,-924.91,-844.03,-760.61,-524.89,-472.47,-426.34,-1147.84,-1043.83,-941.0,-747.82,-672.28,-606.74,20.02,7.33,12.75,4.69,8.04,2.98
2021-03-24 20:45:00,53964.734375,54074.78125,53964.734375,54033.4765625,54033.4765625,292552704,53940.08,54290.82,54808.15,55183.32,55625.62,56192.96,55951.33,54030.32,54367.94,54885.48,54994.24,55385.36,55786.02,55825.89,32.48,26.86,26.83,-855.16,-847.74,-779.52,-517.54,-487.5,-444.58,-1082.74,-1056.8,-969.35,-745.12,-696.56,-634.41,38.49,20.16,22.76,12.28,13.55,7.49
2021-03-24 20:50:00,54064.00390625,54358.5859375,54064.00390625,54358.5859375,54358.5859375,364773376,53974.64,54242.36,54744.12,55117.69,55589.57,56166.02,55950.2,54139.74,54366.5,54846.45,54953.23,55345.09,55757.75,55811.29,48.05,37.53,33.84,-706.71,-800.73,-764.95,-479.95,-484.98,-451.66,-931.41,-1015.01,-961.76,-704.65,-699.26,-648.46,76.42,44.98,45.25,26.92,27.88,16.49
2021-03-24 20:55:00,54402.1796875,54492.0859375,54402.1796875,54492.0859375,54492.0859375,195092480,54096.99,54211.98,54686.79,55057.17,55554.2,56140.47,55949.37,54257.19,54385.82,54820.2,54923.48,55311.64,55732.69,55798.16,53.22,41.32,36.44,-563.01,-721.49,-724.57,-434.38,-468.11,-448.2,-781.79,-937.27,-925.77,-653.16,-683.89,-649.4,96.7,70.54,54.18,40.73,34.59,25.34
2021-03-24 21:00:00,54466.55078125,54466.55078125,54096.46875,54096.46875,54096.46875,0,54175.11,54160.83,54611.42,54990.29,55511.89,56111.34,55946.29,54203.62,54341.31,54766.59,54870.12,55263.99,55700.29,55781.23,39.6,34.62,32.52,-562.97,-668.65,-692.25,-425.28,-453.84,-443.62,-783.0,-885.84,-897.21,-645.31,-671.03,-648.58,51.15,74.76,28.45,42.63,18.99,27.15
2021-03-24 21:05:00,54140.328125,54352.8515625,54140.328125,54352.8515625,54352.8515625,326615040,54266.7,54156.77,54554.65,54933.07,55476.7,56084.21,55945.26,54253.36,54343.08,54735.94,54836.75,55228.26,55673.61,55767.02,49.39,41.27,37.07,-482.58,-606.63,-650.31,-392.86,-433.51,-433.47,-698.05,-823.25,-857.38,-608.33,-650.13,-640.53,82.81,76.89,50.52,44.38,30.75,28.11
2021-03-24 21:10:00,54405.578125,54405.578125,54300.25390625,54300.25390625,54300.25390625,38830080,54320.05,54130.07,54501.04,54881.02,55441.01,56056.79,55943.34,54268.99,54336.49,54703.67,54802.14,55191.86,55646.41,55752.42,47.55,40.36,36.54,-434.68,-549.31,-607.19,-367.18,-411.4,-420.21,-646.24,-764.24,-815.15,-578.74,-626.33,-628.17,72.5,68.82,51.88,43.62,29.4,26.38
2021-03-24 21:15:00,54300.46484375,54303.328125,54276.46875,54276.46875,54276.46875,67649536,54303.63,54139.13,54452.0,54828.7,55403.51,56029.37,55941.76,54271.48,54327.26,54672.02,54768.22,55155.97,55619.28,55737.74,46.63,39.93,36.3,-400.54,-499.72,-565.86,-344.76,-389.19,-405.12,-608.26,-712.25,-773.77,-552.48,-601.72,-613.03,59.11,71.47,55.95,52.78,29.52,29.89
2021-03-24 21:20:00,54256.4140625,54314.28515625,54256.4140625,54302.78125,54302.78125,20733952,54265.76,54181.38,54416.11,54779.09,55366.86,56001.84,55940.57,54281.92,54323.49,54644.67,54738.2,55122.51,55593.21,55723.46,47.93,40.68,36.78,-362.75,-454.06,-525.24,-321.18,-366.52,-388.33,-565.77,-663.42,-732.17,-524.2,-575.88,-595.27,55.78,62.46,68.0,58.61,31.34,30.09
2021-03-24 21:25:00,54339.98828125,54339.98828125,54279.0625,54282.14453125,54282.14453125,0,54302.9,54239.0,54377.79,54731.21,55330.88,55974.59,55939.41,54281.99,54317.13,54617.82,54708.77,55089.55,55567.25,55709.12,46.88,40.26,36.56,-335.83,-414.65,-487.35,-300.69,-344.58,-370.8,-534.28,-620.38,-692.59,-499.14,-550.3,-576.04,46.93,53.94,67.78,63.91,30.4,30.42
2021-03-24 21:30:00,54263.1796875,54263.1796875,54088.4140625,54088.4140625,54088.4140625,0,54250.01,54258.35,54323.36,54678.47,55291.34,55945.19,55937.81,54217.46,54281.94,54578.6,54668.75,55050.29,55537.97,55692.99,37.85,36.43,34.52,-361.14,-396.82,-462.11,-296.66,-328.6,-355.97,-558.37,-599.71,-665.75,-493.89,-531.5,-559.61,0.0,34.24,48.5,61.43,20.62,27.45
2021-03-24 21:35:00,54068.69140625,54068.69140625,53982.796875,53982.796875,53982.796875,0,54186.52,54253.29,54272.05,54623.2,55248.62,55914.27,55936.19,54139.24,54235.92,54534.47,54624.49,55008.43,55507.17,55675.97,33.72,34.5,33.47,-395.23,-396.29,-448.74,-298.55,-318.59,-344.49,-592.54,-597.32,-651.11,-495.86,-519.62,-546.86,0.0,15.64,37.11,51.13,15.26,22.09
2021-03-24 21:40:00,53925.18359375,54001.07421875,53925.18359375,54001.07421875,54001.07421875,218869760,54131.44,54217.53,54229.95,54568.59,55201.81,55883.67,55935.27,54093.18,54199.79,54494.96,54584.27,54968.93,55477.35,55659.31,35.15,35.14,33.83,-401.78,-398.12,-439.34,-295.17,-310.78,-334.63,-598.0,-597.55,-640.49,-491.39,-510.21,-535.77,15.8,5.27,39.37,41.66,16.19,17.36
2021-03-24 21:45:00,54089.953125,54110.49609375,54075.32421875,54075.32421875,54075.32421875,283901952,54085.95,54175.86,54193.92,54516.48,55153.89,55853.38,55934.98,54087.23,54180.64,54463.87,54551.44,54933.88,55449.59,55643.55,41.16,37.8,35.31,-376.64,-390.96,-426.8,-283.23,-301.6,-324.35,-569.74,-588.28,-626.34,-476.33,-498.92,-523.88,36.19,17.33,40.25,38.91,21.88,17.78
2021-03-24 21:50:00,54074.48828125,54074.48828125,53978.39453125,53983.875,53983.875,4366336,54026.3,54164.6,54162.71,54462.48,55102.47,55820.93,55934.15,54052.78,54150.37,54428.32,54514.82,54896.63,55420.56,55627.03,36.32,35.85,34.33,-375.54,-385.82,-416.55,-277.95,-293.71,-315.07,-566.79,-581.11,-614.43,-469.2,-489.01,-512.94,14.15,22.05,10.35,29.99,18.09,18.72
2021-03-24 21:55:00,53998.41015625,53998.41015625,53961.14453125,53961.14453125,53961.14453125,118980608,54000.84,54125.43,54141.1,54411.57,55052.78,55787.98,55933.48,54022.23,54121.26,54393.71,54479.1,54859.94,55391.66,55610.46,35.13,35.36,34.08,-371.48,-381.04,-407.54,-272.45,-286.63,-306.54,-560.76,-574.33,-603.69,-461.73,-479.92,-502.7,8.67,19.67,6.34,18.98,18.07,19.35
2021-03-24 22:00:00,53951.48828125,53951.48828125,53744.50390625,53744.50390625,53744.50390625,0,53953.18,54069.85,54099.96,54357.31,54998.27,55755.04,55931.62,53929.66,54063.3,54345.62,54431.71,54816.2,55359.05,55591.89,25.7,31.02,31.84,-415.96,-392.68,-409.22,-282.32,-285.19,-301.7,-606.75,-585.14,-604.31,-473.11,-477.65,-496.78,0.0,7.61,0.0,5.56,4.16,13.44
2021-03-24 22:05:00,53712.5078125,53784.296875,53704.1640625,53780.01953125,53780.01953125,204128256,53908.97,54020.21,54079.67,54308.07,54944.57,55724.6,55929.37,53879.78,54019.71,54303.73,54389.66,54775.56,55327.78,55573.86,29.33,32.49,32.59,-423.95,-403.1,-412.17,-284.02,-284.8,-298.16,-614.61,-594.96,-606.37,-474.68,-476.66,-492.36,18.67,9.11,9.95,5.43,6.54,9.59
2021-03-24 22:10:00,53850.8125,53850.8125,53695.80859375,53695.80859375,53695.80859375,236572672,53833.07,53959.51,54070.44,54263.91,54889.82,55693.61,55925.68,53818.45,53969.88,54258.7,54344.9,54733.22,55295.46,55555.18,25.84,30.82,31.73,-440.25,-415.49,-417.78,-288.82,-286.14,-296.29,-631.57,-607.16,-611.41,-480.14,-477.82,-489.92,0.0,6.22,0.0,3.32,0.93,3.88
2021-03-24 22:15:00,53650.57421875,53650.57421875,53044.24609375,53044.24609375,53044.24609375,363573248,53645.14,53835.72,54037.36,54197.1,54820.81,55655.55,55918.63,53560.39,53827.48,54168.74,54260.98,54666.99,55250.88,55530.19,12.46,21.59,26.16,-608.35,-479.77,-455.9,-341.26,-304.51,-305.29,-811.54,-675.29,-651.43,-544.45,-500.03,-500.82,0.0,6.22,0.0,3.32,0.0,2.49
2021-03-24 22:20:00,52808.921875,52972.47265625,52771.98828125,52771.98828125,52771.98828125,567353344,53407.31,53704.08,53981.22,54116.93,54748.51,55614.38,55910.65,53297.59,53665.1,54065.27,54164.92,54592.67,55201.8,55502.75,9.95,19.02,24.32,-767.68,-575.74,-518.25,-400.17,-336.4,-324.26,-985.45,-778.68,-718.24,-617.94,-539.33,-524.25,0.0,0.0,0.0,0.0,0.0,0.31
2021-03-24 22:25:00,52514.33203125,52635.84375,52514.33203125,52598.59375,52598.59375,803086336,53178.13,53565.66,53909.47,54036.59,54673.78,55571.24,55901.59,53064.59,53501.02,53956.63,54063.87,54514.47,55150.25,55473.85,8.65,17.59,23.23,-892.04,-681.17,-593.01,-455.61,-376.14,-350.53,-1124.87,-894.07,-799.56,-688.44,-589.04,-557.09,5.68,1.89,4.62,1.54,3.78,1.26
2021-03-24 22:30:00,52618.1171875,52699.859375,52618.1171875,52655.38671875,52655.38671875,861392896,52953.21,53431.09,53824.31,53963.66,54600.34,55527.58,55892.67,52928.19,53370.92,53860.24,53973.0,54441.57,55100.84,55445.8,12.99,19.72,24.38,-932.05,-764.8,-660.82,-489.32,-413.86,-378.29,-1176.04,-988.06,-874.86,-733.31,-637.13,-592.33,9.82,5.17,7.73,4.12,6.78,3.52
2021-03-24 22:35:00,52705.609375,52949.83984375,52705.609375,52949.83984375,52949.83984375,571904000,52804.01,53318.54,53747.2,53902.12,54533.18,55487.71,55885.72,52935.41,53306.14,53792.81,53906.99,54383.07,55058.25,55420.97,32.38,29.86,29.99,-857.4,-795.67,-700.13,-486.67,-438.13,-399.97,-1104.69,-1026.94,-920.83,-733.96,-669.4,-620.66,32.59,16.03,24.9,12.42,21.21,10.59
2021-03-24 22:40:00,52960.515625,53069.5390625,52960.515625,53069.5390625,53069.5390625,519049216,52809.07,53227.11,53695.85,53850.84,54472.52,55450.25,55879.73,52980.12,53269.74,53739.23,53852.96,54331.56,55018.87,55397.57,38.84,33.53,32.12,-759.11,-783.48,-711.93,-469.49,-448.59,-413.87,-1006.06,-1019.98,-937.87,-716.44,-685.08,-639.81,41.54,27.98,34.78,22.47,27.69,18.56
2021-03-24 22:45:00,53060.3515625,53060.3515625,52915.796875,52915.796875,52915.796875,533012480,52837.83,53122.57,53624.0,53801.59,54409.44,55411.24,55873.47,52958.68,53215.29,53678.24,53792.5,54276.04,54977.22,55372.88,33.97,31.27,30.87,-719.56,-762.17,-713.46,-462.95,-453.37,-423.69,-968.03,-1002.66,-943.9,-711.42,-693.86,-654.13,35.33,36.49,25.15,28.28,20.3,23.07
2021-03-24 22:50:00,52911.88671875,52911.88671875,52704.94140625,52704.94140625,52704.94140625,79769600,52859.1,53018.62,53544.23,53739.51,54346.3,55369.93,55866.51,52874.1,53136.77,53606.14,53722.33,54214.43,54932.23,55346.33,28.3,28.43,29.25,-732.04,-752.13,-717.17,-469.37,-458.71,-432.82,-984.74,-996.69,-952.07,-722.07,-703.26,-667.72,34.33,37.07,11.94,23.96,9.64,19.21
2021-03-24 22:55:00,52767.84375,52945.1171875,52762.390625,52945.1171875,52945.1171875,937988096,52917.05,52935.13,53477.67,53698.16,54288.29,55331.21,55860.77,52897.77,53107.29,53557.17,53672.19,54164.65,54892.88,55322.44,41.32,35.6,33.37,-659.4,-721.22,-705.62,-449.88,-455.76,-436.23,-910.31,-967.9,-943.72,-700.79,-702.44,-674.34,77.59,49.08,27.61,21.57,21.78,17.24
2021-03-24 23:00:00,52929.17578125,52929.17578125,52799.43359375,52810.625,52810.625,287547392,52889.2,52846.61,53403.06,53662.5,54228.68,55290.66,55853.9,52868.72,53061.65,53501.87,53616.6,54111.55,54851.65,55297.45,36.94,33.57,32.28,-633.15,-691.86,-691.12,-440.22,-450.58,-437.03,-883.94,-939.91,-931.76,-691.01,-698.63,-677.67,42.64,51.52,19.96,19.84,14.98,15.47
2021-03-24 23:05:00,52802.16796875,52878.203125,52802.16796875,52878.203125,52878.203125,358055936,52850.94,52830.0,53332.86,53634.91,54171.87,55250.89,55848.01,52871.88,53033.42,53455.68,53568.97,54063.18,54812.57,55273.37,40.63,35.56,33.42,-583.8,-655.84,-669.66,-422.26,-441.14,-434.08,-832.2,-904.01,-911.85,-670.66,-689.31,-676.27,47.52,55.92,25.32,24.3,18.4,18.39
2021-03-24 23:10:00,52951.8671875,53062.765625,52951.8671875,53055.65234375,53055.65234375,984944640,52878.91,52858.37,53281.22,53606.93,54119.57,55212.43,55841.31,52933.14,53036.84,53426.04,53535.85,54023.67,54777.78,55251.31,49.66,40.58,36.32,-492.9,-601.53,-634.31,-389.2,-423.83,-425.1,-734.92,-847.64,-876.46,-631.22,-669.94,-667.26,96.19,62.12,40.5,28.59,27.37,20.25
2021-03-24 23:15:00,53055.3671875,53055.3671875,52932.91015625,52932.91015625,52932.91015625,703197184,52924.5,52891.8,53228.73,53570.25,54065.41,55173.41,55831.53,52933.06,53020.85,53389.52,53496.95,53980.9,54741.25,55228.24,44.23,38.35,35.22,-456.46,-553.17,-598.74,-368.67,-405.44,-413.82,-694.16,-796.48,-840.0,-606.37,-648.75,-655.08,63.71,69.14,31.32,32.38,21.44,22.4
2021-03-24 23:20:00,52869.13671875,52869.13671875,52824.76171875,52824.76171875,52824.76171875,251891712,52900.43,52908.74,53169.91,53519.12,54009.12,55133.73,55820.75,52896.96,52990.69,53347.68,53453.58,53935.56,54703.3,55204.32,39.76,36.46,34.27,-450.72,-519.02,-569.13,-356.99,-389.29,-402.45,-685.67,-759.55,-809.14,-591.94,-629.82,-642.45,33.49,64.46,27.32,33.05,16.41,21.74
2021-03-24 23:25:00,52798.65234375,52925.453125,52798.65234375,52925.453125,52925.453125,663093248,52923.39,52906.3,53112.42,53466.9,53954.85,55094.97,55810.04,52906.46,52980.65,53316.41,53419.51,53895.95,54668.09,55181.65,45.72,39.46,35.94,-409.95,-482.66,-537.3,-335.76,-371.45,-389.11,-639.66,-719.58,-775.24,-565.47,-608.37,-627.06,54.28,50.49,74.05,44.23,21.74,19.86
2021-03-24 23:30:00,52949.01953125,52961.48828125,52931.8515625,52931.8515625,52931.8515625,741388288,52934.12,52892.53,53059.82,53428.08,53901.41,55056.61,55799.67,52914.92,52973.14,53287.92,53388.05,53858.14,54633.71,55159.26,46.11,39.66,36.05,-373.0,-446.11,-504.44,-314.78,-352.56,-374.25,-597.08,-678.75,-739.61,-538.86,-585.2,-609.42,50.43,46.07,75.2,58.86,22.87,20.34
2021-03-24 23:35:00,52879.73046875,52879.73046875,52788.296875,52830.51171875,52830.51171875,246890496,52889.1,52884.0,53003.29,53377.33,53848.26,55017.1,55789.24,52886.78,52951.2,53254.04,53352.08,53817.84,54598.0,55136.09,40.65,37.59,35.08,-367.26,-419.83,-477.0,-302.84,-335.99,-359.96,-587.36,-648.29,-709.16,-522.94,-564.45,-592.12,15.38,40.03,47.05,65.43,17.32,20.64
2021-03-24 23:40:00,52917.2421875,53083.9140625,52917.2421875,53083.9140625,53083.9140625,784080896,52919.3,52921.9,52970.26,53336.79,53802.49,54980.56,55779.42,52952.49,52971.62,53241.44,53334.78,53789.06,54568.02,55115.67,55.9,45.27,39.29,-288.95,-376.2,-439.39,-269.82,-313.93,-341.94,-499.97,-598.85,-667.32,-480.84,-536.58,-569.87,100.0,55.27,100.0,74.08,31.2,23.8
2021-03-24 23:45:00,53149.7890625,53149.7890625,53067.6484375,53067.6484375,53067.6484375,264052736,52967.87,52934.15,52934.64,53296.49,53758.7,54946.06,55766.97,52990.88,52986.39,53228.56,53317.54,53760.77,54538.31,55095.29,54.84,44.89,39.12,-237.68,-330.03,-399.05,-242.17,-290.01,-321.98,-440.2,-545.96,-621.9,-444.69,-505.95,-544.83,77.28,64.22,81.54,76.2,31.64,26.72
2021-03-24 23:50:00,53035.953125,53035.953125,52920.30859375,52920.30859375,52920.30859375,85377024,52966.85,52945.12,52895.86,53250.41,53716.69,54910.15,55753.64,52967.36,52976.22,53205.73,53291.91,53727.81,54506.27,55073.65,45.72,41.48,37.6,-238.37,-299.47,-366.91,-229.51,-269.84,-303.49,-435.34,-509.09,-584.59,-426.48,-479.46,-521.16,36.52,71.27,48.41,76.65,25.43,29.42
2021-03-24 23:55:00,52869.484375,52869.484375,52770.81640625,52770.81640625,52770.81640625,464896000,52934.64,52934.38,52882.19,53200.03,53671.14,54873.27,55739.34,52901.84,52944.62,53173.51,53258.29,53690.28,54471.91,55050.74,38.2,38.29,36.13,-271.67,-290.21,-347.86,-228.89,-256.19,-288.57,-465.76,-494.65,-560.82,-422.98,-460.63,-501.52,0.0,37.93,14.81,48.25,16.07,24.38
2021-03-25 00:00:00,52726.74609375,52726.74609375,52530.3984375,52530.3984375,52530.3984375,0,52874.62,52881.86,52870.11,53148.1,53618.2,54834.59,55724.26,52778.03,52880.9,53125.88,53211.33,53644.79,54433.46,55025.66,29.19,33.8,33.91,-347.85,-309.42,-347.86,-244.98,-252.45,-279.85,-543.06,-510.78,-557.27,-440.19,-453.82,-489.26,0.0,12.17,0.0,21.07,1.01,14.17
2021-03-25 00:05:00,52518.8125,52675.06640625,52518.8125,52675.06640625,52675.06640625,556638208,52792.85,52856.07,52873.94,53104.51,53571.53,54798.11,55710.42,52743.71,52849.23,53092.48,53176.74,53606.77,54398.64,55002.27,39.25,38.48,36.35,-348.77,-322.54,-348.04,-243.25,-249.39,-272.53,-541.49,-521.02,-554.11,-435.97,-447.87,-478.6,24.76,8.25,24.76,13.19,10.3,9.13
2021-03-25 00:10:00,52675.9140625,52862.6953125,52675.9140625,52862.6953125,52862.6953125,654139392,52751.86,52859.87,52884.3,53066.56,53531.92,54763.06,55698.22,52783.37,52851.3,53075.46,53156.48,53577.59,54368.23,54980.98,50.0,44.0,39.36,-292.09,-312.39,-336.85,-224.16,-240.98,-262.86,-478.36,-506.8,-538.96,-410.43,-435.39,-464.97,54.5,26.42,54.5,26.42,23.47,11.59
2021-03-25 00:15:00,52888.91015625,53165.58984375,52888.91015625,53049.06640625,53049.06640625,467320832,52777.61,52872.23,52889.26,53032.36,53496.98,54729.91,55686.64,52871.94,52881.73,53073.51,53149.55,53556.86,54342.1,54961.76,58.5,48.91,42.17,-201.57,-275.45,-309.8,-191.78,-224.58,-248.64,-377.97,-463.86,-506.76,-368.18,-412.99,-445.61,81.98,53.75,81.98,53.75,37.21,23.66
2021-03-25 00:20:00,53054.08984375,53055.5078125,53043.05859375,53043.05859375,53043.05859375,53395456,52832.06,52883.35,52887.94,53001.0,53465.68,54696.15,55674.18,52928.98,52906.55,53071.25,53142.68,53536.71,54316.38,54942.67,58.13,48.76,42.11,-142.27,-231.06,-276.29,-164.7,-204.62,-231.85,-309.44,-412.38,-467.3,-331.87,-385.95,-422.86,81.06,72.51,81.06,72.51,39.56,33.41
2021-03-25 00:25:00,53020.79296875,53069.58203125,53015.41796875,53069.58203125,53069.58203125,359432192,52939.9,52907.26,52895.63,52971.28,53439.21,54663.03,55661.67,52975.85,52931.63,53071.13,53137.96,53518.39,54291.69,54924.03,59.46,49.49,42.52,-95.28,-185.8,-240.09,-139.5,-182.91,-213.38,-253.19,-359.32,-424.48,-297.41,-356.43,-397.77,85.16,82.73,85.16,82.73,41.55,39.44
2021-03-25 00:30:00,53068.78515625,53068.78515625,52962.4921875,52962.4921875,52962.4921875,142753792,52997.38,52895.12,52908.51,52945.21,53407.11,54628.45,55648.6,52971.39,52936.38,53063.08,53126.64,53496.59,54265.37,54904.51,51.73,46.61,41.3,-91.69,-154.43,-210.41,-126.7,-164.18,-196.05,-242.84,-320.49,-388.15,-277.85,-330.24,-373.79,68.6,78.27,68.6,78.27,39.44,40.18
2021-03-25 00:35:00,52888.20703125,52888.20703125,52723.859375,52723.859375,52723.859375,0,52969.61,52860.74,52897.44,52910.0,53377.87,54592.46,55633.81,52888.88,52903.68,53037.95,53100.65,53466.29,54234.85,54882.81,38.67,40.9,38.73,-149.07,-152.64,-198.14,-134.27,-154.21,-183.69,-298.11,-313.03,-370.14,-283.31,-314.6,-355.69,31.7,61.82,31.7,61.82,32.17,37.72
2021-03-25 00:40:00,52760.125,52774.015625,52732.78515625,52757.29296875,52757.29296875,329375744,52911.26,52844.43,52894.78,52878.72,53355.41,54558.4,55618.36,52845.02,52881.16,53017.16,53078.5,53438.49,54205.59,54861.66,41.1,41.97,39.28,-172.14,-159.14,-192.94,-136.0,-148.14,-174.15,-318.1,-314.72,-359.73,-281.96,-303.72,-340.95,16.62,38.97,36.87,45.72,37.31,36.31
2021-03-25 00:45:00,52762.39453125,52973.64453125,52762.39453125,52973.64453125,52973.64453125,524115968,52897.37,52864.72,52899.55,52876.37,53340.76,54527.12,55603.76,52887.89,52895.39,53013.94,53071.74,53420.26,54181.19,54842.88,54.67,48.49,42.72,-126.05,-148.11,-179.56,-118.55,-138.28,-163.03,-264.7,-298.05,-340.73,-257.2,-288.21,-324.2,56.55,34.96,70.32,46.3,70.32,46.6
2021-03-25 00:50:00,53010.05078125,53011.36328125,52847.32421875,52860.64453125,52860.64453125,94052352,52855.58,52897.74,52889.8,52879.32,53320.08,54494.47,55587.36,52878.81,52890.04,53002.58,53058.12,53398.31,54155.04,54823.15,47.94,45.61,41.45,-123.77,-140.0,-168.4,-112.54,-129.7,-152.93,-257.56,-284.55,-324.09,-246.33,-274.25,-308.62,39.56,37.58,52.85,53.35,52.85,53.49
2021-03-25 00:55:00,52960.86328125,52992.22265625,52883.21484375,52992.22265625,52992.22265625,359235584,52861.53,52929.45,52892.76,52892.44,53299.25,54462.44,55570.52,52916.61,52905.76,53001.82,53053.87,53382.39,54132.02,54804.93,55.4,49.38,43.48,-85.21,-121.73,-151.77,-96.06,-118.48,-141.56,-211.75,-260.28,-301.62,-222.6,-257.03,-291.42,77.62,57.91,73.19,65.45,73.19,65.45
2021-03-25 01:00:00,52998.14453125,52998.14453125,52937.125,52985.4296875,52985.4296875,27762688,52913.84,52941.73,52900.8,52903.44,53271.79,54430.68,55553.79,52939.55,52918.02,53000.6,53049.45,53366.82,54109.31,54786.83,54.92,49.19,43.4,-61.05,-101.51,-133.62,-82.58,-106.52,-129.76,-180.87,-233.81,-277.47,-202.4,-238.82,-273.61,75.83,64.34,72.15,66.06,72.15,66.06
2021-03-25 01:05:00,52985.078125,52994.6171875,52973.2734375,52989.26171875,52989.26171875,130899968,52960.24,52935.75,52903.99,52904.76,53241.73,54397.97,55537.1,52956.12,52928.98,52999.76,53045.57,53352.01,54087.13,54768.94,55.17,49.31,43.46,-43.64,-82.22,-115.63,-70.78,-94.6,-117.97,-157.01,-208.21,-253.38,-184.15,-220.6,-255.72,92.31,81.92,72.74,72.69,72.74,72.69
2021-03-25 01:10:00,52959.3359375,52959.3359375,52849.6875,52849.6875,52849.6875,435003392,52935.45,52916.41,52899.88,52897.43,53216.8,54364.34,55519.8,52920.64,52916.78,52988.65,53032.93,53332.31,54062.63,54749.85,44.57,45.18,41.75,-68.01,-77.48,-106.1,-71.87,-87.03,-108.75,-177.86,-198.09,-238.28,-181.72,-207.64,-240.92,41.96,70.03,51.16,65.35,51.16,65.35
2021-03-25 01:15:00,52832.53515625,52832.53515625,52746.9765625,52784.19921875,52784.19921875,218103808,52920.16,52887.87,52897.56,52893.04,53185.43,54331.07,55502.3,52875.16,52896.38,52973.5,53016.88,53310.82,54037.31,54730.29,40.33,43.35,40.97,-98.34,-84.43,-104.55,-77.12,-83.72,-102.42,-205.88,-200.69,-231.8,-184.66,-199.98,-229.67,14.08,49.45,22.11,48.67,41.03,54.98
2021-03-25 01:20:00,52784.79296875,52869.640625,52784.79296875,52849.4375,52849.4375,146415616,52891.6,52876.57,52885.84,52897.86,53156.41,54298.71,55485.03,52866.59,52889.16,52964.31,53006.08,53292.73,54013.79,54711.57,46.27,45.71,42.09,-97.72,-88.86,-103.18,-75.15,-80.87,-96.97,-201.58,-200.99,-225.75,-179.01,-192.99,-219.54,38.75,31.6,28.43,33.9,51.12,47.77
2021-03-25 01:25:00,52883.48828125,52883.48828125,52709.10546875,52779.234375,52779.234375,109527040,52850.36,52882.1,52871.42,52892.33,53126.46,54264.99,55467.01,52837.47,52872.25,52950.6,52991.44,53272.59,53989.34,54692.35,41.13,43.6,41.22,-113.13,-96.95,-105.17,-78.35,-80.03,-93.24,-214.65,-205.54,-223.53,-179.87,-188.62,-211.6,24.26,25.7,19.45,23.33,40.26,44.14
2021-03-25 01:30:00,52751.0390625,52772.0859375,52575.65234375,52575.65234375,52575.65234375,125894656,52767.64,52863.94,52854.19,52884.5,53091.92,54229.39,55448.0,52750.2,52826.62,52922.83,52964.62,53245.26,53961.35,54671.28,29.89,38.12,38.79,-172.63,-122.18,-118.66,-96.21,-85.42,-93.84,-275.45,-228.84,-233.92,-199.03,-192.09,-209.09,0.0,21.0,0.0,15.96,8.79,33.39
2021-03-25 01:35:00,52550.73828125,52550.73828125,52415.5703125,52421.3828125,52421.3828125,3530752,52681.98,52808.71,52836.71,52869.27,53054.71,54192.79,55428.04,52640.59,52764.27,52885.68,52929.57,53212.95,53930.86,54648.9,24.07,34.57,37.08,-245.09,-163.15,-143.95,-121.41,-97.42,-99.35,-351.49,-269.73,-257.43,-227.81,-204.0,-212.83,1.0,8.42,0.89,6.78,0.77,16.61
2021-03-25 01:40:00,52651.61328125,52788.6640625,52624.2734375,52788.6640625,52788.6640625,831864832,52682.87,52801.52,52849.63,52860.37,53028.71,54160.03,55408.87,52689.95,52768.03,52878.5,52920.48,53196.31,53908.24,54630.39,50.71,47.18,43.27,-188.55,-171.62,-152.87,-110.47,-101.77,-101.58,-290.83,-276.76,-264.11,-212.75,-206.91,-212.82,68.61,23.2,62.62,21.17,49.74,19.77
